"gene","Delta_2RF","euclidean_dist","s_SASA","s_Length","s_nmut","Essential","group","gene_ctrl","s_SASA_ctrl","s_Length_ctrl","s_nmut_ctrl","Essential_ctrl","group_ctrl"
"Q8NI36",0.569,0.292315851470233,-0.639332178022562,1.28354672844405,-0.374785671735014,"Yes",1,"Q68E01",-0.501669793374035,1.54141806239501,-0.374785671735014,"Yes",0
"Q96C11",0.569,1.54536888519152,-1.73942310636408,0.16236701561378,-0.195278317388833,"No",1,"P50120",-0.737486783122423,-1.00646283501178,-0.329908833148469,"No",0
"P33316",0.568,0.0913622384599868,1.53849072054196,-0.675714819726846,-0.285031994561924,"Yes",1,"O75586",1.54140639575092,-0.6925325154193,-0.374785671735014,"Yes",0
"P51114",0.568,0.0815892195627989,1.3357577069505,0.358573465359077,-0.285031994561924,"No",1,"P17027",1.30676956863074,0.420238349564742,-0.240155155975378,"No",0
"Q9H1J7",0.568,0.375393297288206,-0.440884334524577,-0.375799246544749,-0.374785671735014,"No",1,"Q96KX2",-0.105270510601138,-0.543976203469289,-0.374785671735014,"No",0
"P46940",0.567,1.69210027137245,-0.348214904055361,3.26242892158947,-0.105524640215742,"No",1,"O75095",0.190692227505891,2.9372868048687,1.46516471031334,"No",0
"Q8IVS2",0.567,0.763510647357712,-0.809712541394606,-0.288907818800403,0.0291058755438937,"No",1,"P61601",-0.470719531966586,-0.84108882736931,-0.374785671735014,"No",0
"Q3LXA3",0.566,1.42136187654428,-1.35234245010093,0.229637798383596,-0.0157709630426516,"No",1,"O95626",-0.741782761160835,-1.014871682858,-0.329908833148469,"No",0
"Q5SQN1",0.566,0.0281197739962098,0.975709424029041,-0.0814895719268031,-0.374785671735014,"No",1,"Q6ZN57",0.948876366665093,-0.0898984197730301,-0.374785671735014,"No",0
"Q9BRG2",0.566,0.217525440500808,0.361167970473613,0.232440747665672,-0.240155155975378,"No",1,"O00463",0.523512468633074,0.179184711306234,-0.374785671735014,"No",0
"Q9H5I1",0.566,0.386635179426274,-0.401578900729529,-0.232848833158889,-0.329908833148469,"No",1,"Q9UQ72",-0.0802070288811344,-0.443070029314565,-0.285031994561924,"No",0
"P04085",0.565,0.0666868001320023,2.06175338859511,-0.790635740291948,-0.285031994561924,"No",1,"Q494R4",2.01250562574597,-0.793438689574024,-0.240155155975378,"No",0
"P30405",0.565,0.0196343944010192,-0.3387899454537,-0.801847537420251,-0.374785671735014,"No",1,"Q9NUS5",-0.338055279353869,-0.821468182394781,-0.374785671735014,"No",0
"Q9UNW1",0.564,1.08935420455246,-1.03635553815152,-0.0170217384390627,0.0291058755438937,"No",1,"P37235",-0.44943336788121,-0.84108882736931,-0.374785671735014,"No",0
"Q9NZI6",0.564,0.159534551498681,0.418356128786662,-0.039445332695668,-0.329908833148469,"No",1,"Q9NRM2",0.445162100025838,-0.120730861875863,-0.195278317388833,"No",0
"P32121",0.563,0.490468024122107,-0.436973709575415,-0.235651782440965,-0.329908833148469,"No",1,"Q9H871",0.0488240241050593,-0.286104869518327,-0.374785671735014,"No",0
"P53396",0.563,2.07241469701506,-1.18242267870924,1.7039891207554,-0.285031994561924,"No",1,"Q52M93",0.664412377416436,0.773409959106277,-0.150401478802288,"No",0
"P17252",0.563,1.08174818276885,-0.674187810771219,0.501523878744937,-0.285031994561924,"No",1,"Q96G75",0.067811967467356,-0.280498970954176,-0.374785671735014,"No",0
"Q15438",0.563,0.496181270847647,-0.455035428928188,-0.266484224543797,-0.374785671735014,"No",1,"Q7Z4L9",-0.0261248070424269,-0.515946710648532,-0.374785671735014,"No",0
"O14994",0.562,0.0526019346914985,1.03561670197173,0.243652544793975,0.0291058755438937,"No",1,"Q8N7Q3",1.01979850636095,0.26607613905058,-0.0157709630426516,"No",0
"P49674",0.562,0.205656810724494,-0.0149447718121603,-0.216031137466435,-0.374785671735014,"NT",1,"Q9H579",0.0688811461269159,-0.0282335355673653,-0.374785671735014,"NT",0
"P28330",0.562,0.879069769646475,-0.942365530227155,-0.176789847517376,-0.105524640215742,"No",1,"Q5TBC7",-0.539461563870109,-0.925177305831581,-0.329908833148469,"No",0
"P35052",0.562,0.636112048319973,-0.151624730973749,0.18198766058831,-0.105524640215742,"No",1,"Q2VPA4",0.24837813265043,0.212820102691142,0.388120584236256,"No",0
"Q8N145",0.562,1.15291314271667,-0.930438114231861,0.153958167767553,-0.060647801629197,"No",1,"Q99819",-0.252797290866464,-0.751394450342889,-0.285031994561924,"No",0
"Q9UEW8",0.562,0.613279354423173,-0.113265122745417,0.145549319921326,-0.240155155975378,"No",1,"Q9UIF3",0.408471427341529,-0.176789847517376,-0.240155155975378,"No",0
"P13196",0.561,0.773145723777248,-0.20958572440882,0.411829501718515,-0.285031994561924,"No",1,"Q8NHS4",0.499175999402151,0.260470240486429,-0.0157709630426516,"No",0
"O75607",0.561,0.0500193020424888,1.21875804182408,-0.883133066600445,-0.374785671735014,"No",1,"Q96MD7",1.26869874718694,-0.88033011731837,-0.374785671735014,"No",0
"P15018",0.561,0.0651562701628277,-0.396979471567035,-0.815862283830629,-0.329908833148469,"No",1,"P62380",-0.382142403714219,-0.86070947234384,-0.374785671735014,"No",0
"P55212",0.561,0.392266090155544,-0.648246664901317,-0.560793899161743,-0.329908833148469,"No",1,"Q8WVJ2",-0.567348739080143,-0.941995001524034,-0.374785671735014,"No",0
"Q04759",0.56,0.764582745813795,-0.127296787650367,0.59682415433551,-0.240155155975378,"No",1,"Q96SK3",0.615386342940336,0.568794661514753,-0.060647801629197,"No",0
"Q8N414",0.56,0.975250902921239,-0.76615561562101,0.0866873849977372,-0.240155155975378,"No",1,"A6NIK2",-0.0519292064114981,-0.563596848443819,-0.374785671735014,"No",0
"Q8N6T0",0.559,0.431791479025821,0.255024084501794,0.235243696947748,-0.285031994561924,"No",1,"Q8TC21",0.624511213891637,0.0306283993562238,-0.195278317388833,"No",0
"Q9HBE4",0.559,0.0534195856676608,0.405839832032383,-0.927980255113656,-0.329908833148469,"No",1,"P86397",0.382241387105275,-0.911162559421202,-0.374785671735014,"No",0
"P49802",0.558,0.172161356201633,0.456916834395804,0.00540185581754272,-0.374785671735014,"No",1,"Q92569",0.593091205699745,-0.0898984197730301,-0.329908833148469,"No",0
"Q13972",0.558,1.36962916048021,0.454338394768498,2.18609639727242,-0.195278317388833,"No",1,"Q9P2J8",1.20669574511219,1.04249309018554,-0.150401478802288,"No",0
"Q15700",0.558,0.314228394116324,0.881791163592932,1.05650783659592,-0.240155155975378,"No",1,"Q8NA54",1.10017839424687,0.835074843311942,-0.195278317388833,"No",0
"Q99757",0.558,0.0450179603192238,0.97800402360135,-0.916768457985353,-0.329908833148469,"No",1,"Q9UFW8",0.980201655304452,-0.913965508703278,-0.374785671735014,"No",0
"Q9Y2K7",0.558,1.17344071218329,0.516648408967941,1.87496902696202,-0.329908833148469,"No",1,"P16383",0.887888930473393,0.807045350491185,-0.0157709630426516,"No",0
"P39748",0.558,0.118147129685124,-0.548404220731039,-0.31693731162116,-0.374785671735014,"Yes",1,"O00231",-0.558395953365483,-0.199213441773981,-0.374785671735014,"Yes",0
"P43897",0.557,0.281890675462195,-0.205292648694722,-0.471099522135322,-0.0157709630426516,"No",1,"Q9BZM6",-0.0443523993492486,-0.698138413983451,-0.060647801629197,"No",0
"P49184",0.557,0.557551196829775,-0.974340093685435,-0.535567355623062,-0.285031994561924,"No",1,"Q96R05",-0.689620824910914,-1.00646283501178,-0.374785671735014,"No",0
"P46778",0.556,0.0833413797394035,1.45389142980248,-0.933586153677808,-0.329908833148469,"Yes",1,"P62750",1.5232178355978,-0.94479795080611,-0.374785671735014,"Yes",0
"O14910",0.556,0.0619497499062715,0.577101313671063,-0.728970856086283,-0.374785671735014,"No",1,"Q8N7B6",0.569609797175598,-0.686926616855148,-0.329908833148469,"No",0
"P24534",0.555,0.135536879342103,0.190373210546982,-0.751394450342889,-0.329908833148469,"Yes",1,"O00399",0.108324004031261,-0.849497675215537,-0.374785671735014,"Yes",0
"Q8IV20",0.555,0.968387628288995,-1.12252894381721,-0.176789847517376,-0.150401478802288,"No",1,"O14933",-0.572321322687596,-0.953206798652337,-0.329908833148469,"No",0
"Q9UPQ3",0.555,0.34160420874073,0.597713588373661,1.02006949592894,-0.060647801629197,"No",1,"Q9H1I8",0.787751105745816,0.739774567721369,-0.105524640215742,"No",0
"Q9Y5S2",0.555,1.54115764983346,0.370298065438041,3.41378818282156,1.51004154889989,"No",1,"Q75N90",-0.0190676355286875,2.00670764321957,2.00368677335189,"No",0
"P01138",0.554,0.0806480280282283,1.24611939328353,-0.706547261829678,-0.105524640215742,"No",1,"Q9BUP0",1.17934553848536,-0.712153160393829,-0.150401478802288,"No",0
"P14920",0.554,0.921503047568407,-1.23953867422983,-0.409434637929657,0.0291058755438937,"No",1,"P0CE71",-0.748606396965242,-1.07653656706367,-0.374785671735014,"No",0
"P21781",0.554,0.0283339426542861,0.443928555727288,-0.838285878087235,-0.374785671735014,"No",1,"Q96EN9",0.464369754251833,-0.818665233112705,-0.374785671735014,"No",0
"Q9H6Z9",0.554,0.336926730878147,-0.790303881374669,-0.712153160393829,-0.329908833148469,"No",1,"Q9NPG2",-0.565215533757241,-0.958812697216489,-0.374785671735014,"No",0
"Q9H9J2",0.553,0.0658653608712852,0.22272962518529,-0.451478877160792,-0.150401478802288,"No",1,"Q2VPJ9",0.230063075210482,-0.499129014956078,-0.195278317388833,"No",0
"Q9UJU6",0.553,0.12070154155847,1.48676088044753,-0.176789847517376,-0.195278317388833,"No",1,"Q9H788",1.4421763387987,-0.10951906474756,-0.285031994561924,"No",0
"P11712",0.553,1.22569928043695,-1.30670825385234,-0.00861289059283564,-0.150401478802288,"No",1,"Q9UHA4",-0.674599212409058,-1.03449232783253,-0.374785671735014,"No",0
"Q52WX2",0.553,0.27414335395727,0.064204373267178,-0.19360754320983,-0.374785671735014,"No",1,"Q16589",0.146347205010116,-0.417843485775884,-0.240155155975378,"No",0
"Q92835",0.553,1.23591831941218,0.54813630917706,1.95064865757806,-0.329908833148469,"No",1,"A6NC57",1.51673387675795,1.18824645285348,-0.240155155975378,"No",0
"P08240",0.552,0.167297151330149,0.19182643092022,0.406223603154364,-0.285031994561924,"Yes",1,"Q9NVU7",0.224523503044203,0.543568117976072,-0.195278317388833,"Yes",0
"Q04760",0.552,0.0406485728903746,-0.0193556714212701,-0.866315370907991,-0.329908833148469,"No",1,"Q9P000",-0.0299588615618808,-0.827074080958932,-0.329908833148469,"No",0
"Q9ULH1",0.552,1.01770418158989,0.909943141385259,1.78247170065352,-0.285031994561924,"No",1,"Q08AN1",1.01840388792389,0.807045350491185,-0.0157709630426516,"No",0
"Q9Y2M5",0.552,1.18418328662494,-0.754338148339574,0.324938073974169,-0.374785671735014,"No",1,"Q14257",0.10147219057108,-0.493523116391927,-0.374785671735014,"No",0
"Q8WU10",0.551,1.24868710164786,-1.13975414057821,0.0194166022279211,0.073982714130439,"No",1,"P0CE72",-0.69819129501926,-1.07653656706367,-0.329908833148469,"No",0
"Q16342",0.551,0.228627507786108,-0.520118440891389,-0.417843485775884,-0.329908833148469,"Yes",1,"Q9UNS2",-0.55510466904279,-0.196410492491906,-0.374785671735014,"Yes",0
"Q8TF64",0.551,0.41023500289494,-0.181599897528208,-0.507537862802305,0.118859552716984,"No",1,"Q9NP55",-0.0600962549783208,-0.664503022598543,-0.240155155975378,"No",0
"Q9Y251",0.551,1.46790424726552,-1.35231184608492,0.139943421357175,-0.0157709630426516,"No",1,"Q1ZYL8",-0.202376868499101,-0.731773805368359,-0.285031994561924,"No",0
"O43353",0.55,0.389142362610474,0.207060888415031,0.131534573510948,-0.195278317388833,"No",1,"Q969V4",0.392789898191019,-0.210425238902284,-0.195278317388833,"No",0
"Q16769",0.55,0.888175739077213,-1.0781062890704,-0.370193347980597,-0.240155155975378,"No",1,"O14921",-0.407171765621886,-0.936389102959883,-0.374785671735014,"No",0
"P09923",0.548,1.36099706924017,-1.24094123410764,0.0978991821260399,-0.060647801629197,"No",1,"Q86SG7",-0.256507745846265,-0.787832791009873,-0.374785671735014,"No",0
"Q14847",0.548,0.0819425682076148,1.71293109414928,-0.650488276188165,-0.374785671735014,"No",1,"Q8NB15",1.77668276349234,-0.675714819726846,-0.329908833148469,"No",0
"Q15283",0.548,1.46695311650951,-0.699235110505176,1.00044885095441,-0.374785671735014,"No",1,"Q6ZR52",0.639709034998139,0.428647197410969,-0.195278317388833,"No",0
"Q6PID8",0.548,0.771389944223892,-0.68607981465119,-0.143154456132468,-0.329908833148469,"No",1,"Q6UWM5",-0.158095413089292,-0.703744312547602,-0.374785671735014,"No",0
"Q8IW45",0.548,0.944732553255652,-1.10685667289624,-0.409434637929657,-0.0157709630426516,"No",1,"P57730",-0.612172493167781,-1.1297926034231,-0.374785671735014,"No",0
"O75888",0.547,0.05729959518688,0.808275676646871,-0.681320718290997,-0.285031994561924,"No",1,"Q6UX52",0.769345925092881,-0.639276479059862,-0.285031994561924,"No",0
"P29074",0.547,0.796711564281737,0.122001578762663,1.21347299639216,0.073982714130439,"No",1,"Q9UII5",0.809080404575674,0.812651249055336,0.118859552716984,"No",0
"Q969Q4",0.547,0.251492648908162,-0.550509154304432,-0.832679979523083,-0.195278317388833,"No",1,"A6NFH5",-0.407382932768056,-0.989645139319321,-0.329908833148469,"No",0
"P13236",0.546,0.0537599055556075,0.960281527682011,-1.12418670485895,-0.285031994561924,"No",1,"Q9BPY8",0.967624690258862,-1.17744274121839,-0.285031994561924,"No",0
"P22234",0.546,1.08648343180407,-1.17688796474658,-0.190804593927754,-0.240155155975378,"No",1,"Q5I0X7",-0.420260959483163,-0.958812697216489,-0.374785671735014,"No",0
"Q16619",0.546,0.143865560671444,-0.300587832213051,-0.818665233112705,-0.240155155975378,"No",1,"Q53RE8",-0.295448787752512,-0.869118320190067,-0.374785671735014,"No",0
"P80188",0.545,0.125362677791482,-0.355303853234428,-0.827074080958932,-0.285031994561924,"No",1,"Q8TAC1",-0.333054081145762,-0.941995001524034,-0.329908833148469,"No",0
"Q96JC1",0.545,1.63462494095869,-0.761486160421605,1.10135502510913,-0.374785671735014,"No",1,"Q96SI9",0.758443891526212,0.501523878744937,-0.329908833148469,"No",0
"O00755",0.544,0.465040562462163,-0.349010585694946,-0.403828739365505,-0.060647801629197,"No",1,"Q9Y6H3",-0.0616700414111049,-0.6925325154193,-0.285031994561924,"No",0
"P05112",0.544,0.0141819972716827,-0.0285488401654085,-0.953206798652337,-0.374785671735014,"No",1,"O15511",-0.0415758485672812,-0.958812697216489,-0.374785671735014,"No",0
"P08861",0.544,0.715305126084221,-0.955273230197016,-0.625261732649484,-0.0157709630426516,"No",1,"Q9H503",-0.52561229324329,-1.1297926034231,-0.285031994561924,"No",0
"P36955",0.544,1.00791556289299,-0.948911416248514,-0.210425238902284,-0.060647801629197,"No",1,"Q9NWU2",-0.152927346297681,-0.742985602496662,-0.374785671735014,"No",0
"Q05329",0.544,1.17902326988221,-0.792476416564379,0.257667291204353,-0.195278317388833,"No",1,"Q96L46",-0.110116299385586,-0.686926616855148,-0.374785671735014,"No",0
"Q9H091",0.544,0.892494516109212,-0.0827583917662806,0.697730328490234,-0.150401478802288,"No",1,"Q86YE8",0.782083325444617,0.481903233770407,-0.195278317388833,"No",0
"Q9NSA1",0.544,0.0457194825764612,0.589525801549516,-0.7962416388561,-0.329908833148469,"No",1,"Q969T4",0.582823984868574,-0.801847537420251,-0.374785671735014,"No",0
"P23528",0.543,0.295430514530686,-0.728142642222691,-0.916768457985353,-0.374785671735014,"No",1,"O00244",-0.619399247437425,-1.19145748762877,-0.374785671735014,"No",0
"Q5VU57",0.543,1.02847010194479,-0.789351968417665,0.0278254500741481,-0.240155155975378,"No",1,"Q96C74",-0.115492600966067,-0.73737970393251,-0.374785671735014,"No",0
"O60506",0.542,0.0678188634553979,0.917590018661817,0.364179363923229,-0.240155155975378,"No",1,"Q8N972",0.911269132393011,0.414632451000591,-0.285031994561924,"No",0
"P16233",0.542,1.48438435767664,-1.48186737853439,-0.0786866226447274,-0.150401478802288,"No",1,"Q7Z6V5",-0.231582527566476,-0.846694725933462,-0.374785671735014,"No",0
"Q8N1V2",0.542,1.81329261864881,-1.54279732394775,0.355770516077002,-0.105524640215742,"No",1,"Q99653",-0.202482492347411,-0.835482928805159,-0.374785671735014,"No",0
"P61353",0.541,0.0952123000582373,-0.144677923526834,-1.00085693644762,-0.374785671735014,"Yes",1,"P35244",-0.2173672170186,-1.04290117567876,-0.329908833148469,"Yes",0
"Q6SZW1",0.541,1.39893464688166,-0.65272649301053,0.647277241412872,-0.329908833148469,"No",1,"Q6ZMN8",0.326479257150757,-0.347769753723992,-0.240155155975378,"No",0
"Q96DX4",0.541,1.02951663059259,-0.522611106952604,0.232440747665672,-0.285031994561924,"No",1,"Q6UXH1",0.23271979770137,-0.392616942237203,0.0291058755438937,"No",0
"Q16696",0.54,1.45242185606239,-1.35510556422792,0.00259890653546705,-0.150401478802288,"No",1,"Q969M7",-0.210976135727732,-0.863512421625916,-0.374785671735014,"No",0
"Q8WWQ2",0.54,1.27456233548166,-0.799004434844389,0.277287936178883,-0.0157709630426516,"No",1,"P98173",-0.0945357515769149,-0.73737970393251,-0.329908833148469,"No",0
"Q9UJD0",0.54,0.145246443074065,1.53921819023754,-0.518749659930608,-0.150401478802288,"No",1,"Q96N20",1.40523588158998,-0.552385051315516,-0.195278317388833,"No",0
"O75916",0.539,0.232342159739112,1.31465515154497,0.507129777309088,0.208613229890075,"No",1,"Q9Y2A4",1.16738234276559,0.498720929462861,0.0291058755438937,"No",0
"Q5D0E6",0.539,1.42502693116876,-1.22747427162434,0.139943421357175,-0.285031994561924,"No",1,"Q9NYP8",-0.132988320410643,-0.768212146035343,-0.374785671735014,"No",0
"Q7L5Y9",0.539,0.486215360125189,-0.198400926298868,-0.272090123107949,-0.374785671735014,"No",1,"A6NIH7",0.0684734731272687,-0.678517769008921,-0.374785671735014,"No",0
"Q9Y586",0.538,1.12872818403131,-1.21011666340887,-0.375799246544749,-0.0157709630426516,"No",1,"O75368",-0.389417048093429,-1.06252182065329,-0.374785671735014,"No",0
"P13501",0.537,0.0203835232445921,0.787167192528609,-1.12698965414103,-0.329908833148469,"No",1,"O75556",0.770144160336411,-1.11577785701273,-0.329908833148469,"No",0
"P42357",0.537,1.66920533043731,-1.20395929107536,0.459479639513802,-0.285031994561924,"No",1,"Q86VX2",-0.134658032277597,-0.821468182394781,-0.329908833148469,"No",0
"Q9HB55",0.537,1.39834938954725,-1.19177406571583,0.0278254500741481,0.0291058755438937,"No",1,"Q8N5M4",-0.229342220238846,-0.902753711574975,-0.374785671735014,"No",0
"P39900",0.536,1.05057450455028,-0.856196286950624,-0.0646718762343491,-0.285031994561924,"No",1,"Q9BZX4",-0.0941299637529007,-0.787832791009873,-0.285031994561924,"No",0
"P61964",0.536,0.672817478681072,-1.22108591413503,-0.445872978596641,-0.240155155975378,"Yes",1,"P61077",-0.821307009759172,-0.970024494344791,-0.374785671735014,"Yes",0
"Q6P9H5",0.536,0.289739836497384,-0.13007798716155,-0.563596848443819,-0.060647801629197,"No",1,"Q9BZM5",0.0572769603865546,-0.6925325154193,-0.240155155975378,"No",0
"Q96M96",0.536,0.325335000394205,0.63535474493592,0.76500111126005,-0.060647801629197,"No",1,"O94769",0.8971962858742,0.57720350936098,-0.105524640215742,"No",0
"Q96S59",0.536,0.247744651459873,0.650495832160814,0.66129198782325,-0.374785671735014,"No",1,"Q8TAQ5",0.869973836396873,0.546371067258147,-0.374785671735014,"No",0
"O76054",0.535,1.1031222344038,-1.09525933054513,-0.252469478133419,-0.240155155975378,"No",1,"O75951",-0.259823860691086,-0.967221545062716,-0.329908833148469,"No",0
"Q99259",0.535,1.33458276405552,-0.814583528845019,0.282893834743034,-0.0157709630426516,"No",1,"H3BNL8",-0.0136650192836952,-0.73737970393251,-0.329908833148469,"No",0
"Q9H7Y0",0.535,0.909087778883879,-0.710626163531917,-0.168380999671149,-0.105524640215742,"No",1,"O43745",-0.132007818639852,-0.832679979523083,-0.329908833148469,"No",0
"P30101",0.535,0.947917201717767,-0.549487162113622,0.0334313486382994,-0.285031994561924,"No",1,"Q96E35",-0.0172206447180474,-0.745788551778737,-0.374785671735014,"No",0
"Q9NXG2",0.535,0.0319771795053822,0.891552171286905,-0.392616942237203,-0.195278317388833,"No",1,"P48745",0.921499385085074,-0.3814051451089,-0.195278317388833,"No",0
